bandwidth,selected_bandwidth,validation_loss,u0,hour,rep,m_target,ScalarRidge_lambda,LR,LR_mae,LR_r2,Pooled,Pooled_mae,Pooled_r2,DVCM,DVCM_mae,DVCM_r2,ScalarRidge,ScalarRidge_mae,ScalarRidge_r2,TL,TL_mae,TL_r2
0.04,0.04,0.16621469010005474,0.6956521739130435,16.0,1,353,1.0,0.3528570808183967,0.3794898059744857,0.6877806974992633,0.45664535660564604,0.4287887261821114,0.5959454904548377,0.38656909716631216,0.40276585025518913,0.6579512203477003,0.3639661414177717,0.3926892270961749,0.6779510431141771,0.36648524711809,0.38641997164800046,0.6757220573082106
0.04,0.04,0.19016648429146235,0.6956521739130435,16.0,2,353,10.0,0.26270346944223333,0.3874276645972978,0.6930654522731325,0.31233698523038855,0.40986801973576337,0.6350751990310388,0.2526856267916342,0.38437021315680053,0.7047699874651838,0.2596351900328841,0.38727460125876756,0.6966503343259194,0.25253843152872824,0.3745645567016161,0.7049419658236862
0.05,0.05,0.21426367282311878,0.6956521739130435,16.0,3,353,1e-05,0.27136882759041564,0.35661621752850625,0.6749382548224346,0.26253811844589253,0.3652546962716067,0.6855162042175904,0.2380333756122565,0.3544463805792643,0.7148694447550474,1.143766640022636,0.44504617804386176,-0.37007180737353607,0.2219307302245422,0.3467859919823897,0.7341581525192502
0.04,0.04,0.20547376326029226,0.6956521739130435,16.0,4,353,1.0,0.42104132376014797,0.4124233875862669,0.5937791650472148,0.42674748209521896,0.4440948328366192,0.5882738612386846,0.36375930923188543,0.4146964571084071,0.6490448752194162,0.34661616628518865,0.41524668054402786,0.6655845862846637,0.340918004017334,0.41184777174404513,0.671082175484395
0.075,0.075,0.21339424687254502,0.7391304347826086,17.0,0,353,0.1,0.40342778695799814,0.41105528895775717,0.6112942030476571,0.41136554116159557,0.4096377848917146,0.6036461154010757,0.3968896086777262,0.41258994899851986,0.6175937884535434,0.39746893150000007,0.41505745049829185,0.617035606427901,0.38920096233516377,0.3978458465551384,0.625001858746881
0.04,0.04,0.14306462756194735,0.7391304347826086,17.0,1,353,0.1,0.5114683415394959,0.3906296421335772,0.6161130059847344,0.43460529633255074,0.3903012233374031,0.6738032303425896,0.38699159639108627,0.3802674452294262,0.7095401052573828,0.3960982515876011,0.3813117427280402,0.702705026318966,0.37191275562103965,0.3654151960658732,0.7208576598083148
0.2,0.2,0.15255660890586564,0.7391304347826086,17.0,2,353,1.0,0.1989754955546456,0.3385778532435956,0.773230642041744,0.20599788376128872,0.34753504759151754,0.7652273325864007,0.1880085243811855,0.33708873111642507,0.7857295329469772,0.19434988209084986,0.339920855040035,0.7785023836319538,0.1809067720648309,0.3287160475649982,0.7938232924758535
0.1,0.1,0.28225920712588376,0.7391304347826086,17.0,3,353,10.0,0.36508826769889235,0.386853519983784,0.5888938741125302,0.2089777734728385,0.3450026654703947,0.76468144706347,0.2285649238651721,0.3511338356520689,0.7426254178031466,0.2249052773932936,0.34541374109259754,0.7467463474968189,0.22200789890327713,0.34678444806765313,0.7500089284988541
0.02,0.02,0.2681822104886485,0.7391304347826086,17.0,4,353,10.0,0.6212619578273737,0.4231638129277466,0.4420040115154552,0.33756983696756787,0.3808963972438492,0.6968064558145313,0.30719646110867627,0.37316324308167753,0.7240867707806443,0.3974916093599994,0.40138484244158323,0.6429867937595894,0.449027925961578,0.4016222912922393,0.5966986578732121
0.02,0.02,0.38412662837014694,0.782608695652174,18.0,0,353,10.0,0.3985630309880375,0.44301131420584305,0.621635615104365,0.2629724419129828,0.3915697454623495,0.7503546528581693,0.37442705723067987,0.44850511886269256,0.6445484097053121,0.38769713358282704,0.43388014702388433,0.6319508432324474,0.36117328275140476,0.4523645927640833,0.6571305004626129
0.02,0.02,0.27279847342749075,0.782608695652174,18.0,1,353,0.01,0.4342858461535232,0.4159021868760172,0.6971881587812824,0.37910641961232494,0.40542404398240484,0.735662780729764,0.41059621419407405,0.4288548776415641,0.7137060838644285,0.40663873724617106,0.4026480017001039,0.7164654896608391,0.4406513647858902,0.4414219660898944,0.6927497124573889
0.02,0.02,0.3212962758955572,0.782608695652174,18.0,2,353,10.0,0.2721048088393466,0.39910758008516334,0.7255672170990102,0.24251930851067977,0.3774626633059582,0.7554058341500887,0.267200525270188,0.40087507804840367,0.7305134589304598,0.2695723358195771,0.3987362377765216,0.7281213565183078,0.2609139284370114,0.39086175664099576,0.7368538403124141
0.02,0.02,0.5491883948834014,0.782608695652174,18.0,3,353,10.0,0.38144347474870777,0.46343766760253474,0.6165727032668307,0.32455364688823113,0.4300682742057121,0.6737584053489759,0.3658283913640703,0.4593121001829239,0.6322689980176556,0.3490361244632417,0.44763532379980914,0.6491485986139125,0.37046276951394513,0.45994654328920864,0.6276105172631574
0.02,0.02,0.3282215354029739,0.782608695652174,18.0,4,353,10.0,0.39459529399070586,0.4361650916885101,0.6897783844500606,0.4122502731352716,0.42932805473614005,0.6758984516780882,0.369110680673576,0.42699977204986456,0.709813792969382,0.4085841441479775,0.445924629647289,0.6787806767693981,0.3474242947212543,0.4216015880943845,0.7268631237344043
0.075,0.075,0.25245611710779253,0.8260869565217391,19.0,0,353,10.0,0.5315386868165707,0.45077759852795984,0.5667475299218636,0.48359022871045676,0.46812965510237753,0.6058298929297714,0.4957372232036887,0.4445165562691082,0.5959289854347083,0.5088680370957204,0.43951894519275236,0.5852261754719364,0.5128545881564683,0.4435325864704539,0.5819767730540129
0.05,0.05,0.17519760235597442,0.8260869565217391,19.0,1,353,10.0,0.524774998713371,0.4103833307925885,0.6356718638830914,0.5605581832265714,0.45331043633065715,0.6108291771125991,0.5418620095965087,0.44063438906845365,0.6238091058589363,0.5400202193385416,0.4293339552758361,0.6250877796018712,0.5273378601084558,0.4235912510917818,0.6338925822528945
0.05,0.05,0.27516264769648796,0.8260869565217391,19.0,2,353,0.1,0.27449923592781955,0.36161533484374037,0.7666639650077367,0.32014882018761215,0.4066786822274894,0.7278598752468963,0.2800746548283801,0.38881596747279734,0.7619246216165595,0.26938479059635023,0.36691705201983865,0.7710114612431854,0.2710793729441596,0.36272225260809904,0.7695709941152198
0.075,0.075,0.21405751517644336,0.8260869565217391,19.0,3,353,10.0,0.44836440401633026,0.4200999950990014,0.5935121138633928,0.3920269457721544,0.4490083607771956,0.6445877436565873,0.42085294057848893,0.4304112061383079,0.6184540506389209,0.43675507265430363,0.4208505475207102,0.6040371522530097,0.4145074491178499,0.41763484672256884,0.6242068833509467
0.075,0.075,0.18514996844040263,0.8260869565217391,19.0,4,353,10.0,0.4295182804421046,0.41461538083929245,0.6734440931121801,0.49149381152870275,0.42948947482188016,0.6263250840259853,0.4293868662883367,0.43600787939527247,0.6735440052000136,0.41189984168019067,0.4201916362196733,0.686839111461393,0.41205340541771707,0.4200132564009816,0.6867223593978454
0.02,0.02,0.2226843186894255,0.8695652173913043,20.0,0,353,10.0,0.509118017731997,0.4004379498904024,0.6486944144624096,0.6329121648149134,0.46769549513426983,0.5632730115412823,0.518103550289355,0.4113069664925696,0.6424941472031758,0.5126968224490471,0.39750794333782136,0.6462249397181278,0.5248445271293478,0.3897614418225241,0.6378426857867865
0.02,0.02,0.2967492567963431,0.8695652173913043,20.0,1,353,0.1,0.6120742625614984,0.4308594864909038,0.6208959800300933,0.7161303438738295,0.5064157178547894,0.556446155653012,0.6199793441802454,0.446477737849835,0.6159997633401193,0.5998347972948385,0.43321004805772606,0.6284768092998204,0.5960952545058319,0.4253209610135884,0.6307929918137347
0.03,0.03,0.31461800380342847,0.8695652173913043,20.0,2,353,10.0,0.27407172706234356,0.3682253535565928,0.7906141999440306,0.3278089751833166,0.40771706247161843,0.749559922615904,0.28021599683694276,0.3757570175212017,0.7859200899155945,0.2691564058770657,0.3677736467694585,0.794369415667823,0.2784437666597967,0.3572379893689584,0.7872740414431836
0.02,0.02,0.234746950739893,0.8695652173913043,20.0,3,353,10.0,0.3430480662874757,0.38841000344233845,0.6940590242790243,0.4367551012686685,0.45860811369633697,0.6104881648821923,0.34767650560197466,0.40126513730344016,0.6899312375951707,0.31572028356021764,0.3637982958898353,0.7184307941081008,0.3508997776663701,0.3772024231830029,0.6870566229352854
0.04,0.04,0.185990310651481,0.8695652173913043,20.0,4,353,10.0,0.4958693913791962,0.41528998909267345,0.6562613438813325,0.5825536375565696,0.45308155299747094,0.5961714758521841,0.4924753376139109,0.4215451117069356,0.6586141155997658,0.4893830651656144,0.41003894078674796,0.6607576912957244,0.4806389274369351,0.4079440826846054,0.6668191627316056
0.03,0.03,0.22215020330663307,0.9130434782608695,21.0,0,353,10.0,0.3989614083777671,0.4010535896599083,0.715134734882324,0.38343794440216245,0.41273358350648537,0.7262187535069227,0.3659452072295748,0.39027189891137565,0.7387088668553914,0.8052460964236084,0.4542745280064087,0.4250405229031974,0.43106280435316346,0.4552856174222141,0.6922137894396009
0.2,0.2,3.6752158521811045,0.9130434782608695,21.0,1,353,10.0,0.4539166473846502,0.427278459636984,0.6873348060986526,0.46250471076128086,0.4570636783338948,0.6814192079015771,0.4070013899192095,0.4449461632356001,0.7196508010216882,0.40745659183554067,0.43357616686753714,0.7193372505135629,0.4351274746573539,0.4472572212592402,0.7002770948820111
0.02,0.02,0.37326498151577325,0.9130434782608695,21.0,2,353,10.0,0.3524604427502042,0.38672543759084327,0.7400955474071791,0.39048736554626845,0.4233972275273785,0.7120544813630526,0.3470416849344306,0.3876509652520928,0.7440913412978423,0.35655670655972377,0.40075392059059806,0.7370749610549016,0.2563630206953744,0.3527659573059982,0.8109578197230625
0.04,0.04,0.22000507215043505,0.9130434782608695,21.0,3,353,10.0,0.3947495052948566,0.4190685369914728,0.6430758609441951,0.4095012884255647,0.4373383203817567,0.6297376111862047,0.365777575281055,0.4115249373139022,0.6692716662289597,0.3691837170432036,0.4118006326112702,0.6661919050141892,0.3627770331105627,0.4082460898482638,0.671984692886469
0.15,0.15,0.2391191006337247,0.9130434782608695,21.0,4,353,10.0,0.3701197848282453,0.4077096914989654,0.7221400627286005,0.40563160077334504,0.42249896077761157,0.6954802856635138,0.3530833243789573,0.41909967922885705,0.734929840594603,0.3369170229590473,0.40302230991388577,0.7470663641812337,0.3842306502234212,0.41168266636873846,0.7115466161357138
0.05,0.05,0.17551264720903723,0.9565217391304348,22.0,0,353,10.0,0.3931635883084766,0.3657806294218779,0.7089810523063915,0.5286461971823422,0.45602899215566634,0.6086970803473151,0.4393814645715762,0.4269894923699724,0.6747706673300301,0.41989222525218345,0.4236748165839127,0.689196565573762,0.4099677356739341,0.40556554278569273,0.696542654070625
0.2,0.2,0.3901698995003079,0.9565217391304348,22.0,1,353,0.1,0.39318764010050494,0.38669618699623654,0.7144470940459083,0.5486932790218846,0.4688807326937193,0.6015109725673771,0.4719504102416572,0.47378918142669474,0.6572455556428926,0.423852916342994,0.40284645029898336,0.6921764073562418,0.42089460001312196,0.43923310825344797,0.6943248874674439
0.02,0.02,0.22351647045589784,0.9565217391304348,22.0,2,353,1e-05,0.36735285961986514,0.38014803990505125,0.7178459439173623,0.4144998136740999,0.44446081483307287,0.6816336102714241,0.31698577542829603,0.3858638000453294,0.7565315747095459,0.34877477731414813,0.3729054807285165,0.7321152796242341,0.362659861090471,0.37165553762993553,0.7214505124829335
0.02,0.02,0.2235744357569982,0.9565217391304348,22.0,3,353,10.0,0.2936513707165775,0.37290795386377296,0.7091247737579152,0.35605938511434165,0.4283748791151555,0.6473067571657516,0.328479979220568,0.39791070914695337,0.6746254306982393,0.3051484405145323,0.3676933912561714,0.6977363958646314,0.26810143772560424,0.3672030549050253,0.7344331607784969
0.02,0.02,0.13487994412966672,0.9565217391304348,22.0,4,353,10.0,0.37483853061643085,0.39194373992086456,0.7209965479774089,0.5159274541484389,0.44482494323299304,0.6159798714824762,0.40938922398377103,0.4126798830830265,0.6952794406581342,0.38589086631525943,0.40026456797423204,0.7127699662334922,0.3749937774296219,0.38779121615830975,0.7208809931631144
0.1,0.1,0.14411127616252584,1.0,23.0,0,353,0.1,0.315113897386469,0.36397664567368443,0.7142112628553681,0.3852633566194526,0.4152203644996462,0.6505900594370193,0.3300264396028899,0.35871802277858367,0.7006865130966481,0.31962790112764516,0.38980075738542375,0.7101173417704636,0.31657140972658626,0.3631056269233221,0.7128893896707527
0.2,0.2,0.3625844776053097,1.0,23.0,1,353,0.1,0.2839848369842438,0.35945242337627575,0.7427674455743831,0.36541620148161535,0.39655832696916166,0.6690071768133277,0.38526706404435984,0.4349044358972706,0.6510263291779663,0.30114531522802546,0.38154104241389913,0.7272235394254147,0.3064902265776359,0.3793992449004647,0.7223821358693684
0.2,0.2,0.4485418443720924,1.0,23.0,2,353,1.0,0.3054994291917502,0.35860844670765896,0.7435603365897485,0.3843382686171892,0.43832320796053037,0.6773821263737656,0.39978460826258594,0.4432694348641259,0.6644162948170076,0.32235501065457944,0.38269438703593334,0.7294115715712746,0.30342788082509514,0.36176773792144107,0.7452992176321405
0.02,0.02,0.2256977663517891,1.0,23.0,3,353,10.0,0.37762651781098144,0.397632572353298,0.611147487582268,0.41155683556218686,0.4195202108860122,0.5762084971184354,0.3601353217132989,0.3823256451480211,0.6291586579502862,0.4450710687253097,0.4142127312235615,0.5416979605099943,0.38273916167460914,0.38916568894376713,0.6058828562131757
0.02,0.02,0.08965976555528277,1.0,23.0,4,353,0.01,0.4024675101992175,0.35939992285660527,0.6899632881539033,0.5064495980258755,0.4149985966296887,0.6098617550271386,0.4039771439730452,0.3614039757157415,0.6888003572850296,0.426843412395202,0.3432937919557364,0.6711855623161473,0.40191670535910107,0.36341923525534175,0.6903875950039495
